5501,"Yuzhmashavia","Lulea","Sweden","Umea","Sweden",0
5501,"Yuzhmashavia","Linkoeping","Sweden","Copenhagen","Denmark",0
5501,"Yuzhmashavia","Linkoeping","Sweden","Orebro","Sweden",0
5501,"Yuzhmashavia","Lycksele","Sweden","Arvidsjaur","Sweden",0
5501,"Yuzhmashavia","Lycksele","Sweden","Stockholm","Sweden",0
5501,"Yuzhmashavia","Mora","Sweden","Stockholm","Sweden",0
5501,"Yuzhmashavia","Mora","Sweden","Sveg","Sweden",0
5501,"Yuzhmashavia","Orebro","Sweden","Linkoeping","Sweden",0
5501,"Yuzhmashavia","Östersund","Sweden","Stockholm","Sweden",0
5501,"Yuzhmashavia","Östersund","Sweden","Umea","Sweden",0
5501,"Yuzhmashavia","Torsby","Sweden","Hagfors","Sweden",0
5501,"Yuzhmashavia","Umea","Sweden","Lulea","Sweden",0
5501,"Yuzhmashavia","Umea","Sweden","Östersund","Sweden",0
5501,"Yuzhmashavia","Visby","Sweden","Stockholm","Sweden",0
5501,"Yuzhmashavia","Vilhelmina","Sweden","Stockholm","Sweden",0
5501,"Yuzhmashavia","Vilhelmina","Sweden","Hemavan","Sweden",0
146,"Air Salone","Kodiak","United States","Lazy Bay","United States",0
146,"Air Salone","Kodiak","United States","Amook Bay","United States",0
146,"Air Salone","Kodiak","United States","Kitoi Bay","United States",0
146,"Air Salone","Kodiak","United States","Larsen Bay","United States",0
146,"Air Salone","Kodiak","United States","Ouzinkie","United States",0
146,"Air Salone","Kodiak","United States","Port Bailey","United States",0
146,"Air Salone","Kodiak","United States","Old Harbor","United States",0
146,"Air Salone","Larsen Bay","United States","Kodiak","United States",0
146,"Air Salone","Ouzinkie","United States","Port Lions","United States",0
146,"Air Salone","Old Harbor","United States","Kodiak","United States",0
146,"Air Salone","Port Lions","United States","Kodiak","United States",0
897,"Air Philippines","Bacolod","Philippines","Manila","Philippines",0
897,"Air Philippines","Cebu","Philippines","Davao","Philippines",0
897,"Air Philippines","Cebu","Philippines","Manila","Philippines",0
897,"Air Philippines","Cebu","Philippines","Singapore","Singapore",0
897,"Air Philippines","Ladag","Philippines","Manila","Philippines",0
897,"Air Philippines","Davao","Philippines","Cebu","Philippines",0
897,"Air Philippines","Davao","Philippines","Manila","Philippines",0
897,"Air Philippines","Iloilo","Philippines","Manila","Philippines",0
897,"Air Philippines","Kalibo","Philippines","Manila","Philippines",0
897,"Air Philippines","Legazpi","Philippines","Manila","Philippines",0
897,"Air Philippines","Manila","Philippines","Bacolod","Philippines",0
897,"Air Philippines","Manila","Philippines","Cebu","Philippines",0
897,"Air Philippines","Manila","Philippines","Ladag","Philippines",0
897,"Air Philippines","Manila","Philippines","Davao","Philippines",0
897,"Air Philippines","Manila","Philippines","Iloilo","Philippines",0
897,"Air Philippines","Manila","Philippines","Kalibo","Philippines",0
897,"Air Philippines","Manila","Philippines","Legazpi","Philippines",0
897,"Air Philippines","Manila","Philippines","Puerto Princesa","Philippines",0
897,"Air Philippines","Manila","Philippines","Singapore","Singapore",0
897,"Air Philippines","Manila","Philippines","Tagbilaran","Philippines",0
897,"Air Philippines","Manila","Philippines","Zamboanga","Philippines",0
897,"Air Philippines","Puerto Princesa","Philippines","Manila","Philippines",0
897,"Air Philippines","Singapore","Singapore","Cebu","Philippines",0
897,"Air Philippines","Singapore","Singapore","Manila","Philippines",0
897,"Air Philippines","Tagbilaran","Philippines","Manila","Philippines",0
897,"Air Philippines","Zamboanga","Philippines","Manila","Philippines",0
909,"Air Guinee Express","Amsterdam","Netherlands","Tel-aviv","Israel",0
909,"Air Guinee Express","Barcelona","Spain","Tel-aviv","Israel",0
909,"Air Guinee Express","Paris","France","Tel-aviv","Israel",0
909,"Air Guinee Express","Paris","France","Ovda","Israel",0
909,"Air Guinee Express","Rome","Italy","Tel-aviv","Israel",0
909,"Air Guinee Express","Madrid","Spain","Tel-aviv","Israel",0
909,"Air Guinee Express","Munich","Germany","Rome","Italy",0
909,"Air Guinee Express","Bucharest","Romania","Tel-aviv","Israel",0
909,"Air Guinee Express","Tel-aviv","Israel","Amsterdam","Netherlands",0
909,"Air Guinee Express","Tel-aviv","Israel","Barcelona","Spain",0
909,"Air Guinee Express","Tel-aviv","Israel","Bratislava","Slovakia",0
909,"Air Guinee Express","Tel-aviv","Israel","Paris","France",0
909,"Air Guinee Express","Tel-aviv","Israel","Rome","Italy",0
909,"Air Guinee Express","Tel-aviv","Israel","Frankfurt","Germany",0
909,"Air Guinee Express","Tel-aviv","Israel","Madrid","Spain",0
909,"Air Guinee Express","Tel-aviv","Israel","Munich","Germany",0
909,"Air Guinee Express","Tel-aviv","Israel","Bucharest","Romania",0
909,"Air Guinee Express","Tel-aviv","Israel","Zagreb","Croatia",0
909,"Air Guinee Express","Zagreb","Croatia","Tel-aviv","Israel",0
5401,"Welcome Air","Graz","Austria","Innsbruck","Austria",0
5401,"Welcome Air","Hannover","Germany","Innsbruck","Austria",0
5401,"Welcome Air","Innsbruck","Austria","Graz","Austria",0
5401,"Welcome Air","Innsbruck","Austria","Hannover","Germany",0
1729,"Changan Airlines","Nampula","Mozambique","Maputo","Mozambique",0
1729,"Changan Airlines","Beira","Mozambique","Maputo","Mozambique",0
1729,"Changan Airlines","Johannesburg","South Africa","Maputo","Mozambique",0
1729,"Changan Airlines","Maputo","Mozambique","Nampula","Mozambique",0
1729,"Changan Airlines","Maputo","Mozambique","Beira","Mozambique",0
1729,"Changan Airlines","Maputo","Mozambique","Johannesburg","South Africa",0
1729,"Changan Airlines","Maputo","Mozambique","Tete","Mozambique",0
1729,"Changan Airlines","Tete","Mozambique","Maputo","Mozambique",0
15953,"JobAir","Turany","Czech Republic","Prague","Czech Republic",0
